,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_category,floor_category
997,flat,sector 28,0.95,2,1,1,Old Property,1188.0,0,0,0,0,0,0,MODERATE,Low Floor
998,house,sohna road,0.07,1,1,0,Relatively New,33.0,0,0,0,0,0,0,LOW,Low Floor
999,flat,sector 57,2.5,3,3,3,Moderately Old,2036.0,0,0,0,0,0,0,MODERATE,Mid Floor
1000,flat,sector 50,2.75,3,3,3,Moderately Old,2400.0,0,1,0,0,0,0,MODERATE,Mid Floor
1001,flat,sector 83,1.04,3,2,2,Moderately Old,1500.0,0,0,0,0,0,0,MODERATE,Low Floor
1002,flat,sector 33,1.79,3,3,3,Old Property,1619.0,0,0,0,0,0,0,MODERATE,Mid Floor
1003,house,sector 43,10.85,8,8,3,Moderately Old,3762.0,1,1,1,1,0,2,HIGH,Mid Floor
1004,flat,sector 83,1.72,3,3,3,Relatively New,1600.0,0,1,0,0,0,1,HIGH,Mid Floor
1005,flat,sector 53,6.0,3,4,3+,Moderately Old,2217.0,0,1,0,0,1,1,LOW,Mid Floor
1006,flat,sohna road,0.55,2,2,3,Relatively New,913.0,0,0,0,0,0,0,MODERATE,Mid Floor
1007,flat,sector 79,0.9,2,2,3,Relatively New,1450.0,1,0,0,0,0,0,MODERATE,Mid Floor
1008,flat,sector 95,0.55,3,2,2,New Property,866.0,1,0,0,0,0,2,LOW,High Floor
1009,flat,sector 102,1.45,3,3,2,Relatively New,1493.0,0,1,0,0,0,0,HIGH,Mid Floor
1010,house,sector 66,12.0,5,6,3+,New Property,3150.0,0,1,0,1,0,0,LOW,Mid Floor
1011,flat,sector 95,0.45,2,2,2,Relatively New,695.0,0,0,0,0,0,0,LOW,High Floor
1012,house,sector 33,8.0,4,4,3+,Old Property,7000.0,1,1,1,1,0,0,MODERATE,Low Floor
1013,flat,sector 67,2.65,3,3,3,Relatively New,2047.0,0,0,0,0,1,1,HIGH,Low Floor
1014,flat,sector 86,1.35,3,3,1,Relatively New,1746.0,0,0,0,0,0,0,MODERATE,Mid Floor
1015,flat,sector 66,1.32,2,2,2,Relatively New,1048.0,0,0,0,0,0,0,LOW,Mid Floor
1016,house,sector 48,7.65,4,4,3,Moderately Old,4000.0,1,1,0,0,1,0,LOW,Low Floor
1017,house,sector 12,2.75,6,6,2,Old Property,2228.0,0,0,0,0,0,0,LOW,Low Floor
1018,flat,sector 102,1.9,3,4,3+,Relatively New,1757.0,0,1,0,0,0,0,HIGH,High Floor
1019,flat,sector 90,1.2,3,3,3+,Relatively New,1747.0,0,0,0,0,0,0,LOW,High Floor
1020,house,sector 4,0.58,2,2,1,Moderately Old,67.0,0,0,0,1,1,0,LOW,Low Floor
1021,flat,sector 81,2.5,3,3,2,Relatively New,2130.0,0,1,0,0,0,2,MODERATE,Mid Floor
1022,flat,sector 109,1.68,3,3,3+,Moderately Old,2303.0,0,1,0,0,0,0,MODERATE,Mid Floor
1023,house,sector 27,4.25,5,5,3+,Relatively New,1350.0,0,1,0,1,0,1,LOW,Mid Floor
1024,flat,sector 65,6.1,3,3,3,Moderately Old,3027.0,1,1,0,0,0,1,HIGH,High Floor
1025,flat,sector 88a,1.62,3,2,3+,Relatively New,1463.0,1,0,0,0,0,2,LOW,Mid Floor
1026,house,sector 43,14.0,9,9,3+,Moderately Old,3510.0,0,1,0,0,0,0,LOW,Mid Floor
1027,flat,sector 81,2.5,3,3,2,Relatively New,1700.0,0,1,0,0,0,2,HIGH,High Floor
1028,flat,manesar,0.5,2,2,0,Under Construction,1300.0,0,0,0,0,0,0,LOW,Mid Floor
1029,flat,sector 67,3.32,3,4,3,New Property,2016.0,0,1,0,0,0,1,HIGH,Mid Floor
1030,flat,sector 70a,1.6,2,2,2,Moderately Old,1416.0,0,0,0,0,0,0,MODERATE,High Floor
1031,flat,sector 68,1.0,2,2,3,New Property,1311.0,0,0,0,0,0,0,LOW,High Floor
1032,house,sector 50,11.58,5,5,3,Moderately Old,3240.0,0,1,0,0,0,0,LOW,Low Floor
1033,flat,sector 91,1.8,3,3,3+,Relatively New,2578.0,0,0,0,1,0,2,LOW,Low Floor
1034,flat,sector 104,2.0,3,4,3+,Relatively New,2072.0,0,1,0,0,0,0,MODERATE,Mid Floor
1035,house,sector 55,4.6,3,3,3+,Old Property,2160.0,0,1,1,1,0,1,LOW,Low Floor
1036,flat,sector 103,0.93,2,3,3,Relatively New,1613.0,0,1,0,0,0,1,MODERATE,Mid Floor
1037,flat,sector 99a,1.1,2,2,3,New Property,1368.0,1,0,0,0,0,0,MODERATE,Mid Floor
1038,flat,sector 81,0.88,2,2,3,Relatively New,1223.0,1,0,0,0,0,1,MODERATE,Mid Floor
1039,flat,sector 84,1.5,3,3,3,Relatively New,1833.0,0,1,0,0,0,1,LOW,High Floor
1040,flat,sector 22,1.99,2,2,2,New Property,1285.0,0,0,0,0,0,0,LOW,Mid Floor
1041,flat,sector 103,1.57,3,3,3,Relatively New,1845.0,0,0,0,0,0,0,LOW,Low Floor
1042,flat,sector 9a,1.5,4,3,3+,Moderately Old,2056.0,0,0,0,0,0,0,LOW,Mid Floor
1043,house,sector 57,4.7,3,3,2,Old Property,2160.0,0,1,0,0,1,0,LOW,Low Floor
1044,flat,sector 37d,1.07,3,3,2,Relatively New,1450.0,0,0,0,0,0,0,MODERATE,Low Floor
1045,flat,sector 65,3.5,3,3,3,New Property,2282.0,1,1,0,1,0,1,HIGH,High Floor
1046,flat,sector 108,2.9,3,4,2,New Property,2003.0,0,0,0,0,0,0,MODERATE,Mid Floor
1047,flat,sector 65,2.75,4,4,3,Relatively New,1975.0,1,1,0,0,0,1,MODERATE,Mid Floor
1048,flat,sector 79,1.93,3,4,3+,Relatively New,2047.0,0,1,0,0,0,0,HIGH,Mid Floor
1049,house,sector 25,7.5,9,9,3+,Relatively New,2300.5,1,1,0,1,0,1,HIGH,Mid Floor
1050,flat,sector 90,0.65,2,2,3,Relatively New,1222.0,1,0,0,0,0,0,HIGH,Mid Floor
1051,house,sector 26,8.9,4,4,3+,Old Property,2700.0,1,1,1,1,0,0,MODERATE,Low Floor
1052,flat,sector 69,1.5,3,3,2,Relatively New,1492.0,0,0,0,1,0,1,HIGH,Mid Floor
1053,house,sector 70a,6.0,5,4,3,New Property,2700.0,1,0,0,0,0,0,LOW,Mid Floor
1054,flat,sector 110,1.4,3,3,3,Relatively New,1550.0,0,0,0,0,0,1,MODERATE,Mid Floor
1055,flat,sector 62,2.45,2,2,2,New Property,1200.0,1,0,0,0,0,2,HIGH,Mid Floor
1056,flat,sector 65,3.67,3,3,2,Relatively New,2040.0,0,1,0,0,0,0,LOW,High Floor
1057,house,sector 17,3.5,2,6,3+,Old Property,1440.0,0,0,0,0,0,0,LOW,Mid Floor
1058,flat,sector 36a,0.45,1,1,1,Relatively New,452.0,0,0,0,0,0,0,LOW,Mid Floor
1059,house,sector 108,1.34,1,1,0,Relatively New,2680.0,0,0,0,0,0,0,LOW,Low Floor
1060,house,sector 7,1.3,2,3,2,Old Property,963.0,0,0,0,0,0,0,LOW,Mid Floor
1061,house,sector 4,0.55,3,3,2,Relatively New,1350.0,0,0,0,0,1,0,LOW,Low Floor
1062,flat,sector 37c,1.43,3,3,3+,Relatively New,1834.0,0,1,0,0,1,0,LOW,Low Floor
1063,flat,sector 103,1.32,3,3,3+,Relatively New,1300.0,1,0,0,0,0,0,LOW,Mid Floor
1064,house,sector 3,1.5,3,3,0,Old Property,210.0,0,0,0,0,0,0,LOW,Low Floor
1065,flat,sector 48,9.3,4,4,3+,Moderately Old,3831.0,1,1,1,1,0,1,MODERATE,Mid Floor
1066,flat,sector 51,0.3,1,1,2,Old Property,459.0,0,0,0,0,0,0,LOW,Low Floor
1067,flat,sector 65,2.8,3,3,2,Relatively New,1650.0,0,1,0,0,0,0,MODERATE,Mid Floor
1068,house,sector 7,2.3,5,3,3+,Old Property,1350.0,1,1,0,1,0,0,LOW,Mid Floor
1069,flat,sector 37c,1.44,3,3,3+,New Property,2211.0,0,1,0,0,0,0,LOW,Mid Floor
1070,flat,sector 112,5.49,4,5,3+,Relatively New,3655.35,0,1,0,0,0,1,HIGH,Mid Floor
1071,flat,sector 85,1.98,3,4,3,Relatively New,2300.0,0,0,0,0,0,0,LOW,Mid Floor
1072,flat,sector 79,1.25,3,3,3,Relatively New,1058.0,1,0,0,0,0,1,MODERATE,High Floor
1073,flat,sector 90,0.9,3,4,3,Relatively New,1765.0,0,1,0,0,0,0,HIGH,Mid Floor
1074,flat,sector 65,2.79,4,4,3+,Relatively New,2194.0,1,1,0,0,0,2,HIGH,Low Floor
1075,flat,sector 106,1.17,3,4,3+,Relatively New,1186.0,0,1,0,0,0,0,LOW,High Floor
1076,house,sector 39,1.6,1,1,2,Old Property,892.0,0,0,0,0,0,0,LOW,Low Floor
1077,house,sector 13,4.5,4,5,2,Old Property,4950.0,0,0,0,0,0,0,LOW,Low Floor
1078,house,sector 57,3.65,6,6,2,Moderately Old,3450.0,1,1,1,1,0,2,HIGH,Mid Floor
1079,flat,sohna road,0.21,1,1,1,Relatively New,438.0,0,0,0,0,0,0,LOW,Low Floor
1080,flat,sector 102,1.75,3,3,3+,Relatively New,1465.0,0,0,0,0,0,0,LOW,Low Floor
1081,flat,sector 85,1.08,2,2,3,New Property,1200.0,1,1,1,1,0,1,HIGH,Mid Floor
1082,house,sector 45,4.49,3,9,3+,Moderately Old,1836.0,0,0,0,0,1,1,MODERATE,Mid Floor
1083,flat,sector 83,1.25,3,3,2,Moderately Old,1700.0,0,1,0,0,0,0,MODERATE,High Floor
1084,flat,sector 104,0.4,2,2,1,Relatively New,515.0,0,0,0,0,0,0,LOW,High Floor
1085,house,sector 66,12.0,5,5,3+,New Property,3240.0,0,1,1,1,0,1,MODERATE,Mid Floor
1086,flat,sector 103,2.2,4,6,3+,Relatively New,2602.0,0,1,0,0,0,1,MODERATE,Mid Floor
1087,flat,sector 37d,1.2,3,3,3,Relatively New,1000.0,0,0,1,0,0,0,MODERATE,Mid Floor
1088,flat,sector 79,1.5,3,4,3+,Relatively New,1416.0,0,1,0,0,0,1,MODERATE,High Floor
1089,house,sector 5,3.5,5,4,2,Old Property,2367.0,0,0,0,1,1,0,LOW,Low Floor
1090,flat,sector 90,1.13,3,3,3+,Relatively New,1566.0,0,0,0,0,1,0,MODERATE,Mid Floor
1091,flat,sector 102,1.92,3,3,3,Relatively New,2222.0,1,1,1,1,0,0,MODERATE,High Floor
1092,flat,sector 61,2.3,3,3,2,Relatively New,1475.0,1,0,0,0,0,0,MODERATE,Low Floor
1093,flat,sector 70,1.9,3,3,3,New Property,1765.0,0,1,1,1,1,0,LOW,Mid Floor
1094,house,sector 2,5.6,8,6,3+,Moderately Old,3240.0,1,1,1,1,0,0,LOW,Low Floor
1095,flat,sector 70,1.55,3,3,3,Relatively New,1527.0,1,1,0,1,1,0,LOW,Mid Floor
1096,flat,sector 79,2.5,3,3,3+,Relatively New,2244.0,0,0,0,0,0,0,LOW,Mid Floor
1097,flat,sohna road,0.4,2,2,1,New Property,669.0,0,0,0,0,0,1,MODERATE,Low Floor
1098,flat,sector 52,2.0,4,3,3,Moderately Old,2091.0,0,1,0,0,0,2,MODERATE,Mid Floor
1099,flat,sector 89,1.25,3,3,3,New Property,1288.0,0,0,0,1,0,0,LOW,Low Floor
1100,house,sector 6,0.5,3,3,2,Moderately Old,600.0,0,0,0,1,0,0,LOW,Low Floor
1101,house,sector 33,1.35,2,2,2,New Property,1210.0,1,0,0,0,0,2,MODERATE,Mid Floor
1102,flat,sector 112,3.65,3,4,3+,Relatively New,2225.56,0,1,0,0,0,1,HIGH,High Floor
1103,flat,sector 77,1.25,3,4,3,Relatively New,1310.0,1,1,0,0,0,0,LOW,Mid Floor
1104,flat,sector 2,1.55,3,4,3+,Old Property,1738.0,0,1,0,0,0,0,MODERATE,Mid Floor
1105,flat,sector 86,1.55,4,4,3+,Moderately Old,2038.0,0,1,0,1,0,1,MODERATE,High Floor
1106,house,sector 6,0.75,2,4,1,Moderately Old,713.0,0,0,0,0,0,0,MODERATE,Mid Floor
1107,house,sector 46,2.25,1,3,3,Relatively New,90.0,1,0,0,0,0,1,LOW,Mid Floor
1108,house,sector 56,3.6,5,5,3+,Moderately Old,1449.0,0,0,0,0,1,0,LOW,Mid Floor
1109,flat,sector 95,0.48,2,2,2,Relatively New,744.0,0,0,0,0,0,0,LOW,Mid Floor
1110,house,sector 2,2.68,4,3,2,Moderately Old,1557.0,0,0,1,0,0,1,MODERATE,Mid Floor
1111,flat,sector 37c,0.95,2,2,0,Under Construction,1578.0,0,1,0,0,0,0,MODERATE,High Floor
1112,flat,sector 86,1.56,3,4,3+,Relatively New,1580.0,0,0,1,0,0,0,HIGH,High Floor
1113,flat,sector 68,1.02,2,2,2,Relatively New,1250.0,0,0,0,0,1,1,LOW,High Floor
1114,house,sector 4,3.3,3,3,2,Old Property,2250.0,0,0,0,0,0,0,LOW,Low Floor
1115,flat,sohna road,0.73,2,2,3,Relatively New,1148.0,0,0,0,1,0,0,MODERATE,Mid Floor
1116,flat,sector 95,0.2,1,1,1,Relatively New,407.0,0,0,0,1,0,0,MODERATE,Low Floor
1117,flat,sector 108,3.95,3,4,2,Relatively New,2343.0,0,1,0,0,0,0,LOW,High Floor
1118,flat,sector 9a,1.25,4,3,3,Old Property,2007.0,0,1,0,0,0,1,LOW,Low Floor
1119,flat,sector 69,0.75,2,2,2,Under Construction,991.0,0,0,0,0,0,0,LOW,Mid Floor
1120,flat,sector 103,0.9,2,2,2,Relatively New,1222.0,0,0,0,0,0,0,LOW,Low Floor
1121,flat,sector 50,2.65,3,4,3+,Moderately Old,2470.0,0,1,0,0,0,1,HIGH,Mid Floor
1122,flat,sector 69,1.55,3,3,2,Relatively New,1428.0,0,0,0,1,0,1,HIGH,Mid Floor
1123,flat,sector 109,1.65,3,3,3+,Relatively New,1946.0,0,1,0,0,0,1,LOW,High Floor
1124,house,sector 10a,3.6,3,4,3,Moderately Old,1836.0,0,0,0,1,0,1,LOW,Mid Floor
1125,flat,sohna road,1.3,3,3,3+,Relatively New,1509.0,0,0,0,0,0,0,LOW,Mid Floor
1126,flat,sohna road,0.78,2,2,2,Relatively New,1144.0,0,0,0,0,0,0,MODERATE,Mid Floor
1127,flat,sohna road,0.46,2,2,2,Relatively New,789.0,0,0,0,0,0,2,LOW,Mid Floor
1128,house,sector 48,8.5,4,4,1,Relatively New,3240.0,0,0,0,0,0,0,LOW,Low Floor
1129,flat,sector 72,3.2,4,4,3+,Moderately Old,2600.0,0,1,0,0,0,1,HIGH,Mid Floor
1130,flat,sector 37d,1.1,3,3,3,Relatively New,1700.0,0,0,0,0,0,0,MODERATE,Mid Floor
1131,flat,sector 92,0.75,3,4,3,Moderately Old,1778.0,1,0,0,0,0,0,MODERATE,Low Floor
1132,house,sector 3,0.92,4,1,0,Moderately Old,603.0,0,0,0,0,0,0,LOW,Low Floor
1133,flat,sector 99a,0.35,2,2,1,Relatively New,606.0,0,0,0,0,0,0,MODERATE,Mid Floor
1134,house,sector 50,7.0,4,4,2,Old Property,3400.0,0,1,0,0,0,0,MODERATE,Mid Floor
1135,flat,sector 85,2.15,4,5,3+,Relatively New,2366.0,0,1,0,0,0,0,HIGH,Mid Floor
1136,flat,sector 88b,1.1,2,4,3+,Under Construction,1350.0,1,0,0,0,0,0,MODERATE,Low Floor
1137,house,sector 43,2.75,3,3,1,Moderately Old,1080.0,0,0,0,1,0,0,LOW,Low Floor
1138,flat,sector 50,2.6,3,4,2,Relatively New,2700.0,0,1,0,0,1,1,HIGH,High Floor
1139,flat,sector 103,1.35,3,3,3+,Relatively New,1620.0,1,0,0,0,0,1,HIGH,Mid Floor
1140,flat,sector 109,1.4,3,3,3+,Relatively New,1584.0,0,0,0,0,1,0,MODERATE,High Floor
1141,flat,sector 67,2.78,3,3,3+,Relatively New,2047.0,0,0,0,1,0,1,HIGH,Mid Floor
1142,flat,sector 95,0.17,1,1,1,Relatively New,3569.0,0,0,0,0,0,0,MODERATE,High Floor
1143,flat,sohna road,1.1,2,2,3+,Relatively New,1319.0,1,0,0,0,1,1,LOW,High Floor
1144,flat,sector 111,2.65,3,4,2,Relatively New,2086.0,0,1,0,0,0,1,HIGH,Mid Floor
1145,flat,sector 106,1.25,3,4,3,Relatively New,1305.0,1,1,0,0,0,0,HIGH,High Floor
1146,flat,sector 79,1.2,3,3,3,Relatively New,1348.0,0,0,0,0,0,1,LOW,High Floor
1147,flat,sector 79,0.96,2,2,3,Relatively New,1012.0,0,0,0,0,0,0,LOW,Mid Floor
1148,flat,sector 84,0.35,2,2,1,Relatively New,531.0,0,0,1,0,0,0,MODERATE,Mid Floor
1149,flat,sector 112,3.29,3,3,3+,Relatively New,2225.56,0,1,0,0,0,1,HIGH,Low Floor
1150,house,sector 66,9.01,4,4,3+,Relatively New,5574.7,0,1,1,0,0,0,MODERATE,Mid Floor
1151,flat,sector 99,3.25,4,4,3+,New Property,3041.0,0,1,0,0,0,0,MODERATE,Low Floor
1152,flat,sector 52,1.4,3,3,3+,Relatively New,2556.0,0,0,0,0,0,1,MODERATE,Mid Floor
1153,flat,sector 95,0.41,2,2,2,New Property,670.0,1,0,0,0,0,1,MODERATE,High Floor
1154,house,sector 57,4.75,3,3,3,Moderately Old,1650.0,0,0,1,0,0,1,MODERATE,Low Floor
1155,flat,sector 104,0.75,2,2,3,Relatively New,1148.0,0,0,0,0,1,0,MODERATE,Mid Floor
1156,flat,sector 24,14.0,4,5,3,Old Property,6300.0,0,0,0,0,0,0,LOW,Mid Floor
1157,flat,sector 107,1.39,3,4,3+,Relatively New,2057.0,0,1,0,1,0,1,HIGH,Mid Floor
1158,flat,sector 111,3.9,4,5,3+,Relatively New,2996.0,0,1,0,0,0,2,HIGH,Mid Floor
1159,house,sector 66,12.0,4,4,3+,Relatively New,3240.0,1,1,1,1,0,1,HIGH,Mid Floor
1160,flat,sector 37c,0.87,2,3,3+,New Property,1428.0,1,0,0,0,0,0,LOW,Mid Floor
1161,flat,sohna road,0.95,3,2,3+,New Property,1210.0,0,0,0,0,0,0,MODERATE,Mid Floor
1162,flat,sector 113,2.0,3,3,3,New Property,1806.0,0,0,0,0,0,0,MODERATE,High Floor
1163,house,sector 24,3.5,2,4,3,Old Property,1080.0,0,0,0,0,0,0,LOW,Mid Floor
1164,flat,sector 67,3.4,3,4,3,Relatively New,2123.0,0,1,0,0,0,1,MODERATE,High Floor
1165,flat,sector 104,2.3,3,4,3+,Moderately Old,2217.0,0,1,0,0,0,0,MODERATE,Mid Floor
1166,flat,sector 3 phase 2,0.3,2,2,1,Relatively New,750.0,0,0,0,0,0,0,LOW,Low Floor
1167,flat,sector 92,1.25,3,3,3,Relatively New,2278.0,0,1,0,0,0,0,LOW,High Floor
1168,flat,sector 62,4.0,3,3,3,New Property,2343.0,0,1,0,0,0,1,LOW,High Floor
1169,flat,sector 81,2.3,3,4,3+,Relatively New,1825.0,0,1,0,0,0,1,MODERATE,High Floor
1170,flat,sector 83,0.84,2,2,2,Moderately Old,1127.0,0,0,0,0,0,1,HIGH,Mid Floor
1171,flat,sector 2,1.59,3,4,3+,Moderately Old,1738.0,0,1,0,0,0,0,MODERATE,High Floor
1172,flat,sector 72,6.5,4,4,3+,Relatively New,3846.0,1,1,0,1,0,0,MODERATE,Low Floor
1173,flat,sector 102,2.0,3,3,3,Relatively New,1676.0,0,0,0,0,0,0,LOW,Mid Floor
1174,flat,sector 86,1.5,3,3,1,Relatively New,1550.0,0,0,0,0,0,0,HIGH,High Floor
1175,flat,sohna road,0.91,3,3,3,Relatively New,1599.0,0,0,0,1,0,0,HIGH,Low Floor
1176,flat,sector 72,5.0,4,4,3+,New Property,4000.0,1,1,1,0,0,1,HIGH,Low Floor
1177,house,sector 31,3.5,4,4,3,Old Property,1449.0,0,0,1,0,0,1,MODERATE,Low Floor
1178,flat,sohna road,0.25,2,2,1,Relatively New,681.0,0,0,0,0,0,1,MODERATE,High Floor
1179,flat,sector 54,4.85,3,4,3+,Moderately Old,1607.0,0,1,0,0,0,2,HIGH,Mid Floor
1180,flat,sector 89,1.01,2,2,2,New Property,1226.0,1,0,0,0,0,0,LOW,Mid Floor
1181,flat,sector 89,1.55,3,2,3,Moderately Old,1403.0,0,0,1,0,0,1,MODERATE,Mid Floor
1182,flat,sector 102,1.78,3,4,3+,Moderately Old,1748.0,0,1,0,0,0,0,MODERATE,Mid Floor
1183,house,sector 26,15.0,4,4,3,Moderately Old,4500.0,0,1,1,0,0,1,LOW,Mid Floor
1184,flat,sector 102,1.7,3,4,3+,Relatively New,1700.0,0,1,0,1,0,1,HIGH,Mid Floor
1185,flat,sector 68,1.15,2,2,3,New Property,1127.0,0,0,0,0,0,0,LOW,Mid Floor
1186,flat,sohna road,0.32,2,2,2,Relatively New,616.0,0,0,0,0,0,1,LOW,High Floor
1187,flat,manesar,0.85,3,3,2,Moderately Old,2556.0,0,0,0,0,0,0,LOW,Low Floor
1188,flat,sector 102,2.12,3,3,3,Relatively New,1852.0,0,0,0,0,0,0,MODERATE,Mid Floor
1189,flat,sector 90,1.25,3,3,3+,Relatively New,1929.0,0,1,0,1,0,0,MODERATE,Mid Floor
1190,flat,sector 67,3.4,3,4,3,Relatively New,2134.0,0,1,0,0,0,1,HIGH,High Floor
1191,flat,sector 83,1.48,3,3,3,Relatively New,1549.0,0,1,0,0,0,0,MODERATE,Mid Floor
1192,house,sector 70a,5.35,4,4,3+,Relatively New,6000.0,1,1,1,1,0,1,HIGH,Mid Floor
1193,flat,sector 7,0.45,2,2,1,Relatively New,1000.0,0,0,0,0,0,0,LOW,Mid Floor
1194,flat,sector 90,0.7,2,2,3,New Property,1224.0,1,0,0,0,1,0,MODERATE,Mid Floor
1195,flat,sector 25,3.4,4,4,3,Old Property,2744.0,0,1,0,0,0,0,LOW,Low Floor
1196,flat,sector 92,0.78,2,2,3,Relatively New,846.0,0,0,0,0,1,0,LOW,Low Floor
1197,flat,sector 62,3.95,3,3,3,New Property,2876.0,0,1,0,0,0,1,LOW,High Floor
1198,flat,sector 61,1.47,2,2,2,New Property,1278.0,1,0,0,1,0,0,MODERATE,Mid Floor
1199,flat,sector 81,1.35,3,3,3+,Old Property,1989.0,0,0,0,0,0,0,MODERATE,Mid Floor
1200,flat,sector 107,0.75,2,2,3+,Relatively New,1201.0,0,0,0,1,0,0,HIGH,High Floor
1201,flat,sector 108,1.65,3,4,3,Moderately Old,1771.32,1,0,0,0,0,1,MODERATE,Mid Floor
1202,flat,sector 61,2.2,3,3,2,New Property,1721.0,0,0,0,0,0,0,HIGH,Mid Floor
1203,flat,sector 74,2.25,3,3,2,Relatively New,1938.0,0,1,0,0,0,1,HIGH,Mid Floor
1204,flat,sector 89,1.33,3,3,3,New Property,1423.0,1,0,0,0,0,0,MODERATE,Mid Floor
1205,flat,sector 72,3.21,3,4,3+,Relatively New,2140.0,0,1,0,0,0,1,HIGH,High Floor
1206,flat,sector 48,1.6,3,3,3,Old Property,1700.0,0,0,0,0,1,1,MODERATE,High Floor
1207,flat,sector 74,1.52,2,2,3,Relatively New,1250.0,0,0,1,0,0,0,HIGH,Mid Floor
1208,flat,sector 48,4.3,4,5,3+,New Property,3444.0,1,1,0,1,0,0,MODERATE,Mid Floor
1209,flat,sector 84,0.94,3,2,3+,New Property,1222.0,1,0,0,0,0,1,MODERATE,Mid Floor
1210,flat,sector 91,0.89,2,2,3+,Relatively New,1302.0,0,0,0,0,1,1,LOW,Mid Floor
1211,house,sector 13,1.5,2,7,3,Moderately Old,1300.0,0,0,0,0,0,0,LOW,Mid Floor
1212,flat,sector 99,0.72,2,2,2,Relatively New,784.0,0,0,1,0,0,0,LOW,High Floor
1213,flat,sohna road,1.01,2,2,3,Relatively New,1184.0,1,0,0,0,0,0,MODERATE,High Floor
1214,flat,sector 83,1.35,3,3,3,Relatively New,1387.0,0,1,0,0,0,0,LOW,Mid Floor
1215,house,sector 67,5.46,4,5,3+,Relatively New,2259.0,1,0,1,1,0,1,MODERATE,Low Floor
1216,flat,sector 103,2.36,4,6,3+,Relatively New,2729.0,0,1,0,0,0,1,HIGH,Mid Floor
1217,flat,sector 37c,0.4,2,2,3,Under Construction,756.0,0,0,0,0,0,0,MODERATE,Mid Floor
1218,flat,sector 56,1.71,3,3,3+,Moderately Old,2251.0,0,1,0,0,0,1,MODERATE,Mid Floor
1219,flat,sector 90,1.3,4,5,2,Relatively New,2134.0,1,1,0,0,0,0,MODERATE,Mid Floor
1220,flat,sector 61,1.47,2,2,2,Relatively New,1333.0,1,0,0,0,0,0,MODERATE,Low Floor
1221,flat,sector 86,0.67,2,2,1,Relatively New,1231.0,0,0,0,0,0,0,MODERATE,Mid Floor
1222,flat,sector 89,1.5,3,3,3,Under Construction,1480.0,0,0,0,0,0,0,MODERATE,Mid Floor
1223,flat,sector 37d,1.25,3,3,3,Relatively New,2283.0,0,0,0,0,0,0,LOW,Mid Floor
1224,house,sector 109,11.25,7,5,3+,Relatively New,4500.0,1,1,0,1,0,0,LOW,Mid Floor
1225,flat,sector 107,0.8,2,2,3+,New Property,1236.0,0,0,0,0,0,0,MODERATE,High Floor
1226,flat,sector 99a,1.32,3,5,3,New Property,1737.0,0,1,0,0,0,0,MODERATE,High Floor
1227,flat,sector 51,3.55,5,6,3+,Moderately Old,5200.0,1,1,1,1,0,1,HIGH,High Floor
1228,flat,sector 108,2.5,3,3,2,New Property,1480.0,0,0,0,0,0,0,HIGH,High Floor
1229,flat,sector 28,2.0,3,3,1,Old Property,1240.0,0,0,0,0,0,1,MODERATE,High Floor
1230,flat,sector 83,1.8,3,3,3,Relatively New,1549.0,0,1,0,0,0,1,MODERATE,Mid Floor
1231,flat,sector 81,0.95,2,2,2,Relatively New,1112.0,0,0,0,0,0,1,MODERATE,Low Floor
1232,flat,sector 57,5.5,5,6,3+,Moderately Old,5010.0,0,1,0,1,0,1,HIGH,High Floor
1233,flat,sector 70,1.67,3,5,3,Moderately Old,1527.0,0,1,0,0,0,0,MODERATE,Mid Floor
1234,flat,sector 15,0.43,2,2,1,Relatively New,856.0,0,0,0,0,0,1,LOW,Low Floor
1235,house,sector 38,3.5,3,3,2,Relatively New,1440.0,0,0,0,0,0,0,LOW,Low Floor
1236,flat,sector 81,0.9,3,3,0,Relatively New,1780.0,0,0,0,0,0,0,LOW,Mid Floor
1237,flat,sector 60,2.85,3,4,3+,Relatively New,2045.0,0,1,0,0,0,1,HIGH,Mid Floor
1238,flat,sector 103,0.99,3,4,3+,Relatively New,1731.0,0,1,0,1,0,0,HIGH,Low Floor
1239,house,sector 50,15.0,4,4,2,Moderately Old,4500.0,0,1,0,0,0,0,HIGH,Low Floor
1240,flat,sector 89,1.14,3,3,2,New Property,1581.0,1,0,0,0,0,0,MODERATE,Low Floor
1241,flat,sector 86,0.64,2,2,1,New Property,1360.0,0,0,0,0,0,0,MODERATE,Mid Floor
1242,house,sector 57,9.25,5,5,3+,Relatively New,5580.0,1,1,1,1,0,1,HIGH,Mid Floor
1243,flat,sector 48,1.78,3,4,2,Relatively New,1526.0,1,0,0,1,0,0,MODERATE,Mid Floor
1244,house,sector 33,8.5,5,5,3+,New Property,4770.0,1,1,1,1,0,1,MODERATE,Mid Floor
1245,flat,sector 69,0.75,2,2,2,Moderately Old,1100.0,0,0,0,0,0,0,LOW,Mid Floor
1246,flat,sector 103,1.25,3,3,3+,New Property,1464.0,0,0,0,1,0,0,MODERATE,Low Floor
1247,flat,sector 103,1.9,3,4,3+,Relatively New,3716.0,1,1,0,1,1,1,LOW,Mid Floor
1248,flat,sector 109,2.2,3,3,2,Moderately Old,2576.0,0,1,0,0,0,1,MODERATE,Mid Floor
